rank,original_index,feature_id,p_value,selected_top250,selected_mixed250
5046,4905,X99142_at,0.485195589227387,FALSE,FALSE
5047,5622,D37781_s_at,0.485635239202275,FALSE,FALSE
5048,6046,X13766_s_at,0.485656884454071,FALSE,FALSE
5049,7026,U88898_at,0.485658024953417,FALSE,FALSE
5050,497,D50926_at,0.485902385093008,FALSE,FALSE
5051,3455,U59057_at,0.485981077466612,FALSE,FALSE
5052,3761,U79258_at,0.486012358485363,FALSE,FALSE
5053,6092,M89470_s_at,0.486135906353562,FALSE,FALSE
5054,4981,Y08991_at,0.48630254199427,FALSE,FALSE
5055,5712,HG1437-HT1437_s_at,0.486658524999152,FALSE,FALSE
5056,3141,U38904_at,0.486805055452625,FALSE,FALSE
5057,3211,U43374_at,0.48705502990637,FALSE,FALSE
5058,4941,Y00757_at,0.487250949035304,FALSE,FALSE
5059,3860,U83601_at,0.487357960951181,FALSE,FALSE
5060,2826,U16258_at,0.487965710566727,FALSE,FALSE
5061,2732,U10439_at,0.488207359419256,FALSE,FALSE
5062,5355,M81883_at,0.488262148774224,FALSE,FALSE
5063,6469,U51010_s_at,0.488522816970706,FALSE,FALSE
5064,3783,U79290_at,0.488670897055693,FALSE,FALSE
5065,3022,U30998_at,0.488936612826231,FALSE,FALSE
5066,4498,X70218_at,0.489170727774138,FALSE,FALSE
5067,1319,L13852_at,0.489253312806031,FALSE,FALSE
5068,5985,J04046_s_at,0.489319634063269,FALSE,FALSE
5069,4293,X56654_at,0.489362054604819,FALSE,FALSE
5070,160,AJ001487_at,0.489737818159226,FALSE,FALSE
5071,2892,U20240_at,0.48997274221259,FALSE,FALSE
5072,1251,L08485_at,0.490166415751757,FALSE,FALSE
5073,970,HG4068-HT4338_at,0.490453579722693,FALSE,FALSE
5074,2005,M37766_at,0.491448158585847,FALSE,FALSE
5075,3127,U37673_at,0.492190807814772,FALSE,FALSE
5076,2400,M95925_at,0.493052211047229,FALSE,FALSE
5077,4611,X78687_at,0.493330503730471,FALSE,FALSE
5078,2172,M65254_at,0.493633920350396,FALSE,FALSE
5079,193,D13264_at,0.493639085301295,FALSE,FALSE
5080,2727,U09953_at,0.493661565017113,FALSE,FALSE
5081,2868,U18549_at,0.493673172332264,FALSE,FALSE
5082,6756,HG4518-HT4921_at,0.493689122330198,FALSE,FALSE
5083,3985,U95006_at,0.49429115353066,FALSE,FALSE
5084,6743,HG2239-HT2324_at,0.494676190073564,FALSE,FALSE
5085,3257,U46692_rna1_at,0.494732722707342,FALSE,FALSE
5086,5736,HG2007-HT2056_s_at,0.495522415483172,FALSE,FALSE
5087,6137,X92518_s_at,0.496324461850317,FALSE,FALSE
5088,6348,M64269_s_at,0.496425062617114,FALSE,FALSE
5089,2818,U15590_at,0.496473445683913,FALSE,FALSE
5090,4643,X80200_at,0.496687992133371,FALSE,FALSE
5091,5310,L20965_at,0.496835152175524,FALSE,FALSE
5092,6968,M16594_at,0.497124943261004,FALSE,FALSE
5093,1569,L40380_at,0.497213721184194,FALSE,FALSE
5094,4105,X07696_at,0.497311512438152,FALSE,FALSE
5095,692,D87073_at,0.497524924060767,FALSE,FALSE
5096,2205,M74099_at,0.497526574884161,FALSE,FALSE
5097,5806,HG2868-HT3012_s_at,0.498454740110423,FALSE,FALSE
5098,1264,L10102_rna1_at,0.498673224888319,FALSE,FALSE
5099,6661,X14885_rna1_s_at,0.498818273917672,FALSE,FALSE
5100,37,AFFX-HUMISGF3A/M97935_MB_at,0.499670391304243,FALSE,FALSE
5101,3117,U37251_at,0.499743553123449,FALSE,FALSE
5102,4778,X90840_at,0.499808910323397,FALSE,FALSE
5103,1880,M27826_at,0.500612697034863,FALSE,FALSE
5104,3960,U91931_at,0.500767371707319,FALSE,FALSE
5105,4711,X84195_at,0.501426456566925,FALSE,FALSE
5106,5689,Y08682_rna1_s_at,0.501445736678511,FALSE,FALSE
5107,1744,M15990_at,0.501617863483894,FALSE,FALSE
5108,1611,L42243_cds1_at,0.501630059498653,FALSE,FALSE
5109,3347,U51334_at,0.501700064636482,FALSE,FALSE
5110,4930,Y00067_rna1_at,0.501757454249542,FALSE,FALSE
5111,1532,L37936_at,0.501858625929422,FALSE,FALSE
5112,3540,U64197_at,0.501892257410063,FALSE,FALSE
5113,6367,M77829_s_at,0.501993736819966,FALSE,FALSE
5114,3969,U93049_at,0.502191592061601,FALSE,FALSE
5115,1281,L11239_at,0.502588546009229,FALSE,FALSE
5116,949,HG3936-HT4206_at,0.502738719803603,FALSE,FALSE
5117,3620,U68536_at,0.502778797893322,FALSE,FALSE
5118,5059,Z14000_at,0.503195621314539,FALSE,FALSE
5119,665,D86964_at,0.503422118184227,FALSE,FALSE
5120,388,D38145_at,0.503691465092534,FALSE,FALSE
5121,3571,U66198_at,0.504017722770644,FALSE,FALSE
5122,3311,U49837_at,0.504101475026266,FALSE,FALSE
5123,1867,M26576_cds2_at,0.50417113921022,FALSE,FALSE
5124,1273,L10403_at,0.504707806406606,FALSE,FALSE
5125,2711,U09477_at,0.504987641721071,FALSE,FALSE
5126,3565,U66048_at,0.505152539870497,FALSE,FALSE
5127,1148,J05401_at,0.505729524246625,FALSE,FALSE
5128,6272,M31516_s_at,0.505815408321511,FALSE,FALSE
5129,4722,X85237_at,0.505997033097537,FALSE,FALSE
5130,2894,U20325_at,0.506060811695527,FALSE,FALSE
5131,4365,X61373_at,0.506286866738921,FALSE,FALSE
5132,5682,D86331_s_at,0.506304465061397,FALSE,FALSE
5133,6791,HG3635-HT3845_f_at,0.506367630618288,FALSE,FALSE
5134,5093,Z24725_at,0.506537321176082,FALSE,FALSE
5135,1656,L77566_at,0.507038526834299,FALSE,FALSE
5136,6779,U34301_at,0.507114958533009,FALSE,FALSE
5137,1080,J03507_at,0.507440092461852,FALSE,FALSE
5138,239,D14694_at,0.507689152830118,FALSE,FALSE
5139,5200,Z71389_at,0.507694098774608,FALSE,FALSE
5140,855,HG2573-HT2669_at,0.50806341237394,FALSE,FALSE
5141,963,HG3999-HT4269_at,0.508397767495554,FALSE,FALSE
5142,3884,U86358_at,0.508457700820392,FALSE,FALSE
5143,4974,Y08613_at,0.508523928330401,FALSE,FALSE
5144,6994,U62434_at,0.508662352436143,FALSE,FALSE
5145,100,AC000066_at,0.509056644338573,FALSE,FALSE
5146,7004,X16105_at,0.509181234298552,FALSE,FALSE
5147,5852,HG3638-HT3849_s_at,0.509340090617928,FALSE,FALSE
5148,3672,U73167_cds3_at,0.509714460715707,FALSE,FALSE
5149,1877,M27492_at,0.510010025695569,FALSE,FALSE
5150,6509,U23435_s_at,0.510010323153851,FALSE,FALSE
5151,3534,U63717_at,0.510072569588332,FALSE,FALSE
5152,5277,HG4679-HT5104_at,0.510514550396956,FALSE,FALSE
5153,5063,Z15005_at,0.510566605234511,FALSE,FALSE
5154,3973,U93553_at,0.510713590570376,FALSE,FALSE
5155,522,D63481_at,0.511464052347304,FALSE,FALSE
5156,6703,X81836_s_at,0.512319476722221,FALSE,FALSE
5157,1446,L27841_at,0.512492958284336,FALSE,FALSE
5158,4620,X79066_at,0.512622996772258,FALSE,FALSE
5159,4148,X14675_at,0.512797735972548,FALSE,FALSE
5160,4093,X06661_at,0.513018918642501,FALSE,FALSE
5161,2273,M83181_at,0.513167942745146,FALSE,FALSE
5162,6619,U71203_s_at,0.513608009866275,FALSE,FALSE
5163,5378,U08021_at,0.513654672813419,FALSE,FALSE
5164,6148,U31215_s_at,0.513732810590438,FALSE,FALSE
5165,875,HG2796-HT2904_at,0.513761102311274,FALSE,FALSE
5166,1408,L22343_at,0.513836312743106,FALSE,FALSE
5167,2302,M86407_at,0.513840493341059,FALSE,FALSE
5168,2764,U12778_at,0.513906328342465,FALSE,FALSE
5169,2724,U09850_at,0.513978298785325,FALSE,FALSE
5170,4655,X80910_at,0.513985439492154,FALSE,FALSE
5171,6609,Z70276_s_at,0.5146446443041,FALSE,FALSE
5172,3458,U59286_at,0.515164888009225,FALSE,FALSE
5173,2178,M68840_at,0.5151704252122,FALSE,FALSE
5174,4839,X95384_at,0.515362978054436,FALSE,FALSE
5175,4507,X71129_at,0.516418503292134,FALSE,FALSE
5176,3685,U73524_at,0.516489271902585,FALSE,FALSE
5177,3793,U79301_at,0.516765991378764,FALSE,FALSE
5178,3396,U54617_at,0.516907760339022,FALSE,FALSE
5179,3550,U65092_at,0.517490897815749,FALSE,FALSE
5180,5512,S62907_s_at,0.517678347790815,FALSE,FALSE
5181,2075,M60094_rna1_at,0.517764352289949,FALSE,FALSE
5182,3260,U46767_at,0.518039845502753,FALSE,FALSE
5183,5212,Z80777_at,0.518382781905609,FALSE,FALSE
5184,5050,Z11559_at,0.518528749879468,FALSE,FALSE
5185,3502,U61538_at,0.518893058297909,FALSE,FALSE
5186,6693,X85781_s_at,0.518919656499625,FALSE,FALSE
5187,5058,Z12962_at,0.518977040518779,FALSE,FALSE
5188,1658,L77701_at,0.519204827496905,FALSE,FALSE
5189,5557,M19650_s_at,0.51944441046618,FALSE,FALSE
5190,5843,HG3431-HT3616_s_at,0.519676455666179,FALSE,FALSE
5191,4180,X16282_at,0.520977888214176,FALSE,FALSE
5192,6892,U24683_at,0.520982616081065,FALSE,FALSE
5193,91,AB003177_at,0.521472289742752,FALSE,FALSE
5194,4056,X04201_at,0.521724262154362,FALSE,FALSE
5195,26,AFFX-PheX-5_at,0.521843864003537,FALSE,FALSE
5196,2902,U20648_at,0.522001649090612,FALSE,FALSE
5197,4652,X80822_at,0.522180883791967,FALSE,FALSE
5198,122,AF000545_at,0.522296562745327,FALSE,FALSE
5199,6190,M36429_s_at,0.522552544073198,FALSE,FALSE
5200,334,D28483_at,0.522687662424326,FALSE,FALSE
5201,3735,U78524_at,0.522854677286977,FALSE,FALSE
5202,2692,U08471_at,0.523051357418459,FALSE,FALSE
5203,4494,X69978_at,0.523239804124469,FALSE,FALSE
5204,6879,S72043_rna1_at,0.523360696480254,FALSE,FALSE
5205,3011,U30246_at,0.523394531547883,FALSE,FALSE
5206,2983,U28249_at,0.523585669476539,FALSE,FALSE
5207,2536,S81893_at,0.524047482573786,FALSE,FALSE
5208,651,D85939_at,0.524135020300051,FALSE,FALSE
5209,5055,Z11850_at,0.524762760136072,FALSE,FALSE
5210,1410,L22650_at,0.525266316354621,FALSE,FALSE
5211,3657,U72066_at,0.525306421656371,FALSE,FALSE
5212,5066,Z17227_at,0.525442738341062,FALSE,FALSE
5213,557,D78156_at,0.525531936829357,FALSE,FALSE
5214,4114,X07994_at,0.525565434324514,FALSE,FALSE
5215,2226,M76482_at,0.526147124951337,FALSE,FALSE
5216,3234,U44839_at,0.526429845662703,FALSE,FALSE
5217,891,HG3132-HT3308_at,0.526689189066085,FALSE,FALSE
5218,1575,L40394_at,0.527543412623159,FALSE,FALSE
5219,5983,J03934_s_at,0.527748084254969,FALSE,FALSE
5220,5159,Z48512_at,0.528100628925309,FALSE,FALSE
5221,6960,L08904_at,0.528290139688694,FALSE,FALSE
5222,329,D28364_at,0.528685064503882,FALSE,FALSE
5223,6589,U57623_s_at,0.528709727281659,FALSE,FALSE
5224,3785,U79293_at,0.528759166777497,FALSE,FALSE
5225,3186,U41745_at,0.529173858856689,FALSE,FALSE
5226,2413,M97287_at,0.529187272656896,FALSE,FALSE
5227,6399,S49592_s_at,0.529303761390119,FALSE,FALSE
5228,1118,J04605_at,0.529464953552054,FALSE,FALSE
5229,2911,U21051_rna1_at,0.529584518465553,FALSE,FALSE
5230,3285,U48408_at,0.529937766586137,FALSE,FALSE
5231,2496,S76475_at,0.529948864708207,FALSE,FALSE
5232,2135,M63603_at,0.530024677133923,FALSE,FALSE
5233,6164,X02875_s_at,0.531045536938846,FALSE,FALSE
5234,416,D42047_at,0.531189718939357,FALSE,FALSE
5235,3118,U37283_at,0.531279644201744,FALSE,FALSE
5236,5871,HG4011-HT4804_s_at,0.531488165069543,FALSE,FALSE
5237,921,HG3492-HT3686_at,0.531601697113418,FALSE,FALSE
5238,2541,S82024_at,0.53168921641455,FALSE,FALSE
5239,1141,J05125_at,0.531789380211738,FALSE,FALSE
5240,6067,X67235_s_at,0.5319293575125,FALSE,FALSE
5241,4391,X63546_at,0.532354844636255,FALSE,FALSE
5242,1566,L40371_at,0.532474758798034,FALSE,FALSE
5243,5439,U96131_at,0.532798081816957,FALSE,FALSE
5244,3283,U48296_at,0.533176646499218,FALSE,FALSE
5245,6008,K01160_s_at,0.533441213004474,FALSE,FALSE
5246,2875,U18991_at,0.53360654020775,FALSE,FALSE
5247,6521,U27326_s_at,0.533673359409428,FALSE,FALSE
5248,1423,L25085_at,0.533714746838483,FALSE,FALSE
5249,1770,M18533_at,0.533747781595632,FALSE,FALSE
5250,906,HG33-HT33_at,0.534542017421419,FALSE,FALSE
5251,3814,U80811_at,0.534986683965285,FALSE,FALSE
5252,6872,M92642_at,0.535163697556993,FALSE,FALSE
5253,308,D26068_at,0.535279057285836,FALSE,FALSE
5254,6953,D29992_at,0.535292065949702,FALSE,FALSE
5255,3536,U63824_at,0.535293816047607,FALSE,FALSE
5256,1097,J04040_at,0.53533813693919,FALSE,FALSE
5257,1966,M34041_at,0.535390509074943,FALSE,FALSE
5258,960,HG3994-HT4264_at,0.535477445098,FALSE,FALSE
5259,4017,X00274_at,0.535588459920167,FALSE,FALSE
5260,2731,U10362_at,0.535765307320974,FALSE,FALSE
5261,6536,U67092_at,0.536002246929444,FALSE,FALSE
5262,5860,HG3730-HT4000_s_at,0.536689911327193,FALSE,FALSE
5263,2087,M60721_at,0.536874912347403,FALSE,FALSE
5264,5143,Z46629_at,0.536967578002737,FALSE,FALSE
5265,1346,L16842_at,0.537117736296755,FALSE,FALSE
5266,4275,X55330_at,0.537133069977768,FALSE,FALSE
5267,3912,U89336_cds6_at,0.537162125082404,FALSE,FALSE
5268,5558,S50017_s_at,0.537330590456892,FALSE,FALSE
5269,3862,U83908_at,0.537701341365962,FALSE,FALSE
5270,5895,HG4755-HT5203_s_at,0.537905584683263,FALSE,FALSE
5271,7028,X97261_at,0.537960652390521,FALSE,FALSE
5272,5363,M94055_at,0.538182177897,FALSE,FALSE
5273,5084,Z22780_at,0.538965051732455,FALSE,FALSE
5274,7092,X67491_f_at,0.539025635991428,FALSE,FALSE
5275,5248,D21235_at,0.539142662217598,FALSE,FALSE
5276,3079,U34343_at,0.53945684195677,FALSE,FALSE
5277,6403,X60299_s_at,0.539519243684343,FALSE,FALSE
5278,6087,L23333_s_at,0.539703714439403,FALSE,FALSE
5279,2066,M59911_at,0.540662454485067,FALSE,FALSE
5280,3165,U40371_at,0.540957751835085,FALSE,FALSE
5281,5394,U22680_at,0.541442823235699,FALSE,FALSE
5282,1843,M24351_cds2_at,0.541900700636231,FALSE,FALSE
5283,7091,X64177_f_at,0.541989707787173,FALSE,FALSE
5284,3842,U82532_at,0.542266615979076,FALSE,FALSE
5285,4803,X92396_at,0.542341641178908,FALSE,FALSE
5286,4911,X99350_rna1_at,0.542498878987373,FALSE,FALSE
5287,3763,U79260_at,0.543108121877183,FALSE,FALSE
5288,5964,L25878_s_at,0.543228711959943,FALSE,FALSE
5289,3816,U81006_at,0.543397359501392,FALSE,FALSE
5290,5516,AB005535_s_at,0.543418083637084,FALSE,FALSE
5291,5174,Z49254_at,0.543504256119746,FALSE,FALSE
5292,1393,L20861_at,0.543820400615771,FALSE,FALSE
5293,2545,S82240_at,0.543991069285726,FALSE,FALSE
5294,6533,U40271_s_at,0.544020103355281,FALSE,FALSE
5295,961,HG3995-HT4265_at,0.544557754900179,FALSE,FALSE
5296,750,D87937_at,0.54492520704999,FALSE,FALSE
5297,6061,L13939_s_at,0.544964737642149,FALSE,FALSE
5298,4718,X85106_at,0.545111934250553,FALSE,FALSE
5299,2401,M95929_at,0.545143938353259,FALSE,FALSE
5300,6518,Z16411_s_at,0.545197486887395,FALSE,FALSE
5301,4969,Y08319_at,0.545203444191466,FALSE,FALSE
5302,345,D29810_at,0.545260915426813,FALSE,FALSE
5303,6964,L35594_at,0.546754517197299,FALSE,FALSE
5304,2905,U20860_at,0.546774399452034,FALSE,FALSE
5305,2588,U01877_at,0.546873653503321,FALSE,FALSE
5306,4945,Y00970_at,0.547017801877235,FALSE,FALSE
5307,4641,X80198_at,0.547364985379138,FALSE,FALSE
5308,1723,M14539_at,0.547604879850632,FALSE,FALSE
5309,6909,U83117_at,0.548407536557831,FALSE,FALSE
5310,1128,J04948_at,0.548414999581896,FALSE,FALSE
5311,6823,HG4108-HT4378_at,0.548455165625013,FALSE,FALSE
5312,516,D63412_at,0.548807374138498,FALSE,FALSE
5313,600,D82326_at,0.549646431729722,FALSE,FALSE
5314,3261,U46901_at,0.549758118748791,FALSE,FALSE
5315,2160,M64788_at,0.549948261993232,FALSE,FALSE
5316,3663,U72511_at,0.550008555605075,FALSE,FALSE
5317,4746,X87160_at,0.550715349773407,FALSE,FALSE
5318,6039,L08044_s_at,0.550778761840845,FALSE,FALSE
5319,4179,X16135_at,0.550980855542958,FALSE,FALSE
5320,5455,X16323_at,0.551039837265984,FALSE,FALSE
5321,1269,L10374_at,0.551210567213025,FALSE,FALSE
5322,2813,U15306_at,0.551466200067747,FALSE,FALSE
5323,3200,U43030_at,0.551666785811366,FALSE,FALSE
5324,5410,U38276_at,0.551784017102361,FALSE,FALSE
5325,5420,U49516_at,0.551791030247128,FALSE,FALSE
5326,5187,Z68129_cds1_at,0.551818163005602,FALSE,FALSE
5327,2272,M83088_at,0.552220475005573,FALSE,FALSE
5328,2231,M77016_at,0.552481924067728,FALSE,FALSE
5329,6927,X69654_at,0.552760511608805,FALSE,FALSE
5330,4992,Y09616_at,0.552778190669931,FALSE,FALSE
5331,2019,M55131_at,0.553031351470043,FALSE,FALSE
5332,2465,S69232_at,0.553294546343871,FALSE,FALSE
5333,3402,U55209_at,0.553707055192689,FALSE,FALSE
5334,6752,HG3731-HT4001_r_at,0.554034350283566,FALSE,FALSE
5335,3276,U47928_at,0.554274014562231,FALSE,FALSE
5336,5880,HG4120-HT4392_s_at,0.555227451367872,FALSE,FALSE
5337,6249,X72632_s_at,0.555234673558704,FALSE,FALSE
5338,3838,U82319_at,0.555257344803517,FALSE,FALSE
5339,1950,M32598_at,0.555998843274397,FALSE,FALSE
5340,2374,M93718_at,0.556350916279045,FALSE,FALSE
5341,3632,U70136_at,0.556526750840839,FALSE,FALSE
5342,5461,X54741_at,0.55681525721525,FALSE,FALSE
5343,2705,U09368_at,0.557283868522163,FALSE,FALSE
5344,6885,U02388_at,0.557295211219514,FALSE,FALSE
5345,2152,M64554_rna1_at,0.557523937851286,FALSE,FALSE
5346,3752,U79248_at,0.558242455877408,FALSE,FALSE
5347,1043,HG921-HT3995_at,0.558244502200615,FALSE,FALSE
5348,1728,M14676_at,0.558678323685704,FALSE,FALSE
5349,5102,Z26876_at,0.559297328479132,FALSE,FALSE
5350,5369,S66427_at,0.559435178779755,FALSE,FALSE
5351,2548,S82592_at,0.559445944726545,FALSE,FALSE
5352,6560,X76942_s_at,0.559458742524591,FALSE,FALSE
5353,5008,Y10313_at,0.559869035434994,FALSE,FALSE
5354,4083,X05997_at,0.559973599354179,FALSE,FALSE
5355,6687,X64877_s_at,0.560171687401491,FALSE,FALSE
5356,5426,U60061_at,0.560186531976476,FALSE,FALSE
5357,4311,X58022_at,0.560552118625384,FALSE,FALSE
5358,4701,X83543_at,0.560670550995662,FALSE,FALSE
5359,2214,M74558_at,0.560922289018762,FALSE,FALSE
5360,6118,X94628_rna1_s_at,0.561008356213518,FALSE,FALSE
5361,348,D29956_at,0.561177280356777,FALSE,FALSE
5362,5587,S69231_s_at,0.561740235072595,FALSE,FALSE
5363,2352,M91592_at,0.561841005721679,FALSE,FALSE
5364,2159,M64716_at,0.562548559053928,FALSE,FALSE
5365,761,D88460_at,0.562718770808869,FALSE,FALSE
5366,4589,X77307_at,0.562897647011329,FALSE,FALSE
5367,1660,L77864_at,0.563108594549593,FALSE,FALSE
5368,6877,M99439_at,0.563176484286516,FALSE,FALSE
5369,2198,M73780_at,0.563437456190853,FALSE,FALSE
5370,3592,U66879_at,0.563481942377791,FALSE,FALSE
5371,1041,HG909-HT909_at,0.563830187750444,FALSE,FALSE
5372,5001,Y10205_at,0.563909656019634,FALSE,FALSE
5373,5247,D17532_at,0.564145244249745,FALSE,FALSE
5374,6820,HG3491-HT3685_at,0.564622121551946,FALSE,FALSE
5375,1468,L32163_at,0.564826285175837,FALSE,FALSE
5376,3787,U79295_at,0.565469085379098,FALSE,FALSE
5377,4059,X04327_at,0.565603539090954,FALSE,FALSE
5378,2679,U07856_at,0.566762216218894,FALSE,FALSE
5379,2820,U15782_at,0.566849550177893,FALSE,FALSE
5380,2851,U17989_at,0.567201423766648,FALSE,FALSE
5381,4031,X02404_at,0.56723287312415,FALSE,FALSE
5382,62,AB000115_at,0.567318129022554,FALSE,FALSE
5383,958,HG3992-HT4262_at,0.567554157226517,FALSE,FALSE
5384,4038,X02874_at,0.567656314745583,FALSE,FALSE
5385,1050,J00129_at,0.567807504923099,FALSE,FALSE
5386,145,AF008445_at,0.567953810672347,FALSE,FALSE
5387,4827,X94629_at,0.567967387027846,FALSE,FALSE
5388,512,D63135_at,0.568008636933833,FALSE,FALSE
5389,5179,Z50022_at,0.568089545896043,FALSE,FALSE
5390,1228,L07044_at,0.568173948397001,FALSE,FALSE
5391,5875,HG4094-HT4364_s_at,0.56834022953739,FALSE,FALSE
5392,3215,U43522_at,0.56840042103491,FALSE,FALSE
5393,5889,HG4517-HT4920_s_at,0.568542682217373,FALSE,FALSE
5394,6329,M59216_s_at,0.568744201020835,FALSE,FALSE
5395,6202,M17236_at,0.568754336537547,FALSE,FALSE
5396,1499,L35269_at,0.568915567239281,FALSE,FALSE
5397,1218,L06139_at,0.569077956887925,FALSE,FALSE
5398,5114,Z29505_at,0.5690939848702,FALSE,FALSE
5399,6683,X83492_s_at,0.569300237387304,FALSE,FALSE
5400,611,D83407_at,0.569967280571814,FALSE,FALSE
5401,276,D21089_at,0.570034057048733,FALSE,FALSE
5402,3725,U77970_at,0.570806685819636,FALSE,FALSE
5403,2241,M80244_at,0.571028437588197,FALSE,FALSE
5404,1617,L42451_at,0.571378678811214,FALSE,FALSE
5405,5803,HG2841-HT2968_s_at,0.571394031904869,FALSE,FALSE
5406,5246,D16481_at,0.571741024144762,FALSE,FALSE
5407,7110,HG2510-HT2606_at,0.571969739344035,FALSE,FALSE
5408,6353,M68907_s_at,0.572517422921934,FALSE,FALSE
5409,1905,M29550_at,0.572639256230594,FALSE,FALSE
5410,4534,X74104_at,0.573083697544625,FALSE,FALSE
5411,3819,U81523_at,0.573597115165514,FALSE,FALSE
5412,6786,HG2148-HT2218_f_at,0.573924194861052,FALSE,FALSE
5413,4855,X96719_at,0.573985151806414,FALSE,FALSE
5414,6056,U67932_s_at,0.574201777850597,FALSE,FALSE
5415,3746,U78876_at,0.574531733664126,FALSE,FALSE
5416,3538,U63842_at,0.574600572241483,FALSE,FALSE
5417,1526,L37347_at,0.574906632642571,FALSE,FALSE
5418,3031,U31382_at,0.57530913126066,FALSE,FALSE
5419,5706,HG1227-HT1227_s_at,0.575526921554268,FALSE,FALSE
5420,2344,M91029_cds2_at,0.575677040836178,FALSE,FALSE
5421,4940,Y00705_at,0.575827566776264,FALSE,FALSE
5422,3472,U59919_at,0.575862102456853,FALSE,FALSE
5423,3064,U33317_rna1_at,0.576267093393394,FALSE,FALSE
5424,6044,X70940_s_at,0.576931541689276,FALSE,FALSE
5425,465,D50312_at,0.57706612174623,FALSE,FALSE
5426,2393,M95627_at,0.578284565822902,FALSE,FALSE
5427,1002,HG4411-HT4681_at,0.578346505516728,FALSE,FALSE
5428,4322,X59065_at,0.578595404975215,FALSE,FALSE
5429,764,D88667_at,0.578619903066605,FALSE,FALSE
5430,6341,S38742_s_at,0.578643717399409,FALSE,FALSE
5431,5209,Z78291_at,0.578780765116814,FALSE,FALSE
5432,3813,U80669_at,0.57881534106471,FALSE,FALSE
5433,1637,L49054_at,0.57900427817408,FALSE,FALSE
5434,3021,U30930_at,0.579285117255753,FALSE,FALSE
5435,4784,X90999_at,0.579387851322376,FALSE,FALSE
5436,550,D76444_at,0.579430614508696,FALSE,FALSE
5437,3604,U67934_at,0.579578298888825,FALSE,FALSE
5438,2871,U18919_at,0.580077180109213,FALSE,FALSE
5439,6441,S78873_s_at,0.580513794700842,FALSE,FALSE
5440,742,D87682_at,0.580548110042931,FALSE,FALSE
5441,4338,X59798_at,0.58055634926575,FALSE,FALSE
5442,4022,X01057_at,0.580944661941742,FALSE,FALSE
5443,5663,Z79693_s_at,0.581025207455689,FALSE,FALSE
5444,1459,L29433_at,0.581084930792274,FALSE,FALSE
5445,218,D13900_at,0.581202651731962,FALSE,FALSE
5446,1409,L22548_at,0.581365212456258,FALSE,FALSE
5447,2987,U28369_at,0.581836980075227,FALSE,FALSE
5448,5012,Y10510_at,0.58241579718312,FALSE,FALSE
5449,4875,X97630_at,0.58259470167945,FALSE,FALSE
5450,7079,U10690_f_at,0.582947685183585,FALSE,FALSE
5451,4579,X76498_at,0.583089635748224,FALSE,FALSE
5452,6062,X68285_s_at,0.583264786728523,FALSE,FALSE
5453,6859,M36072_at,0.583343941097837,FALSE,FALSE
5454,143,AF007551_at,0.583559618131812,FALSE,FALSE
5455,1179,L00354_at,0.5840981504515,FALSE,FALSE
5456,6439,U00001_s_at,0.584337010129989,FALSE,FALSE
5457,1470,L32179_at,0.584351272940038,FALSE,FALSE
5458,5906,X07618_s_at,0.584586536880809,FALSE,FALSE
5459,1639,L75847_at,0.584608356247568,FALSE,FALSE
5460,3493,U60975_at,0.584900018897484,FALSE,FALSE
5461,5341,M34715_at,0.585148526827615,FALSE,FALSE
5462,279,D21205_at,0.585355750187385,FALSE,FALSE
5463,5367,S41458_at,0.585723890935746,FALSE,FALSE
5464,5912,HG880-HT880_at,0.585756124839697,FALSE,FALSE
5465,2495,S76067_at,0.585762507578827,FALSE,FALSE
5466,5071,Z19002_at,0.585855917132664,FALSE,FALSE
5467,3765,U79263_at,0.586125341626378,FALSE,FALSE
5468,1042,HG919-HT919_at,0.586208813440116,FALSE,FALSE
5469,5480,X73478_at,0.586209846158115,FALSE,FALSE
5470,4845,X95654_at,0.586223221658106,FALSE,FALSE
5471,4687,X82629_at,0.586289226653614,FALSE,FALSE
5472,1947,M32373_at,0.586482019879149,FALSE,FALSE
5473,4995,Y09912_rna1_at,0.586901038749588,FALSE,FALSE
5474,4227,X52008_at,0.586987938721873,FALSE,FALSE
5475,1964,M33882_at,0.587059445386839,FALSE,FALSE
5476,7112,L34355_at,0.587059742351217,FALSE,FALSE
5477,5372,S69369_at,0.587328720201793,FALSE,FALSE
5478,7108,AC002076_cds2_at,0.587542823931412,FALSE,FALSE
5479,1892,M28825_at,0.587586043175766,FALSE,FALSE
5480,2887,U19906_at,0.58810989149569,FALSE,FALSE
5481,1888,M28215_at,0.588125391801306,FALSE,FALSE
5482,1160,K02054_at,0.588151016781571,FALSE,FALSE
5483,1196,L03427_at,0.588377276057631,FALSE,FALSE
5484,4313,X58234_at,0.588396685885242,FALSE,FALSE
5485,1278,L10844_at,0.588425609487571,FALSE,FALSE
5486,5980,M96233_s_at,0.588609377759985,FALSE,FALSE
5487,615,D83699_at,0.588682626575279,FALSE,FALSE
5488,5643,D45917_s_at,0.588885719278629,FALSE,FALSE
5489,6473,U09178_s_at,0.588912425832036,FALSE,FALSE
5490,710,D87437_at,0.589405991920594,FALSE,FALSE
5491,223,D14446_at,0.589743594073843,FALSE,FALSE
5492,4841,X95406_at,0.589976912573052,FALSE,FALSE
5493,6150,L77567_s_at,0.590956058097883,FALSE,FALSE
5494,597,D82060_at,0.591083159824359,FALSE,FALSE
